datetime,open,high,low,close,volume
2024-01-11 18:00:00,90062,90117,89958,90013,14541
2024-01-11 18:15:00,90014,90025,89861,89924,17034
2024-01-11 18:30:00,89924,89987,89867,89908,10090
2024-01-11 18:45:00,89910,89944,89900,89912,3292
2024-01-11 19:00:00,89927,90045,89911,90016,6368
2024-01-11 19:15:00,90015,90028,89928,89959,3855
2024-01-11 19:30:00,89968,90000,89956,89973,2190
2024-01-11 19:45:00,89973,89990,89952,89957,1641
2024-01-11 20:00:00,89957,89975,89910,89914,2251
2024-01-11 20:15:00,89917,89948,89876,89948,2567
2024-01-11 20:30:00,89948,89990,89948,89977,1656
2024-01-11 20:45:00,89977,90013,89970,90012,2360
2024-01-11 21:00:00,90006,90020,89937,89940,2246
2024-01-11 21:15:00,89936,89941,89898,89898,2271
2024-01-11 21:30:00,89898,89918,89880,89900,2153
2024-01-11 21:45:00,89899,89948,89894,89938,3043
2024-01-11 22:00:00,89940,89980,89935,89944,1149
2024-01-11 22:15:00,89944,89950,89885,89885,1329
2024-01-11 22:30:00,89885,89897,89810,89869,4622
2024-01-11 22:45:00,89870,89880,89866,89867,558
2024-01-11 23:00:00,89870,89885,89865,89884,718
2024-01-11 23:15:00,89883,89887,89860,89861,698
2024-01-11 23:30:00,89861,89868,89817,89843,1530
2024-01-11 23:45:00,89845,89870,89820,89869,710
2024-01-12 08:45:00,89800,89800,89800,89800,261
2024-01-12 09:00:00,89809,89849,89626,89730,20232
2024-01-12 09:15:00,89735,89767,89680,89718,6884
2024-01-12 09:30:00,89730,89737,89613,89614,6726
2024-01-12 09:45:00,89614,89645,89453,89544,21378
2024-01-12 10:00:00,89542,89665,89470,89611,29840
2024-01-12 10:15:00,89611,89627,89422,89484,26786
2024-01-12 10:30:00,89484,89675,89466,89591,19915
2024-01-12 10:45:00,89591,89698,89572,89588,13826
2024-01-12 11:00:00,89588,89620,89514,89555,13927
2024-01-12 11:15:00,89555,89726,89510,89510,22739
2024-01-12 11:30:00,89510,89545,89380,89405,48800
2024-01-12 11:45:00,89411,89663,89400,89526,23530
2024-01-12 12:00:00,89526,89550,89431,89498,10991
2024-01-12 12:15:00,89498,89498,89350,89427,17195
2024-01-12 12:30:00,89433,89548,89429,89491,9019
2024-01-12 12:45:00,89490,89577,89485,89562,6879
2024-01-12 13:00:00,89569,89629,89542,89595,13869
2024-01-12 13:15:00,89594,89605,89321,89474,24751
2024-01-12 13:30:00,89474,89599,89470,89594,11508
2024-01-12 13:45:00,89594,89720,89593,89681,23973
2024-01-12 14:00:00,89680,89790,89620,89751,25969
2024-01-12 14:15:00,89751,89762,89687,89699,7749
2024-01-12 14:30:00,89700,89741,89685,89686,6478
2024-01-12 14:45:00,89686,89838,89686,89697,14558
2024-01-12 15:00:00,89697,89732,89685,89722,6523
2024-01-12 15:15:00,89723,89806,89706,89789,12129
2024-01-12 15:30:00,89790,89838,89790,89834,9661
2024-01-12 15:45:00,89835,90066,89810,90002,33610
2024-01-12 16:00:00,90007,90100,89956,90054,24749
2024-01-12 16:15:00,90055,90115,89980,89993,23761
2024-01-12 16:30:00,89993,90020,89853,89866,19584
2024-01-12 16:45:00,89867,89932,89840,89847,14940
2024-01-12 17:00:00,89844,89849,89653,89676,24893
2024-01-12 17:15:00,89677,89795,89665,89700,12761
2024-01-12 17:30:00,89700,89741,89635,89649,12028
2024-01-12 17:45:00,89648,89892,89636,89874,24275
2024-01-12 18:00:00,89869,89942,89845,89931,13429
2024-01-12 18:15:00,89931,89984,89889,89908,16170
2024-01-12 18:30:00,89907,89923,89860,89864,9484
2024-01-12 18:45:00,89866,89892,89860,89873,1528
2024-01-12 19:00:00,89867,89961,89784,89872,4318
2024-01-12 19:15:00,89885,89897,89830,89877,2208
2024-01-12 19:30:00,89877,89938,89859,89929,3409
2024-01-12 19:45:00,89930,89976,89908,89939,2778
2024-01-12 20:00:00,89935,89945,89911,89940,1019
2024-01-12 20:15:00,89940,89954,89926,89935,931
2024-01-12 20:30:00,89935,89939,89902,89912,1237
2024-01-12 20:45:00,89907,89917,89902,89902,728
2024-01-12 21:00:00,89903,89918,89874,89886,1154
2024-01-12 21:15:00,89887,89891,89855,89857,1161
2024-01-12 21:30:00,89856,89868,89853,89864,1016
2024-01-12 21:45:00,89864,89924,89861,89923,1640
2024-01-12 22:00:00,89924,89950,89878,89889,2584
2024-01-12 22:15:00,89890,89890,89862,89873,2033
2024-01-12 22:30:00,89873,89917,89870,89888,1205
2024-01-12 22:45:00,89887,89893,89870,89883,787
2024-01-12 23:00:00,89882,89900,89872,89892,747
2024-01-12 23:15:00,89888,89897,89882,89889,301
2024-01-12 23:30:00,89888,89940,89881,89889,1642
2024-01-12 23:45:00,89889,89906,89879,89897,1138
2024-01-15 08:45:00,89672,89842,89672,89732,520
2024-01-15 09:00:00,89670,89743,89520,89549,19418
2024-01-15 09:15:00,89542,89542,89330,89409,25981
2024-01-15 09:30:00,89408,89465,89346,89450,8224
2024-01-15 09:45:00,89444,89456,89352,89355,6661
2024-01-15 10:00:00,89358,89638,89220,89478,55483
2024-01-15 10:15:00,89477,89490,89307,89406,26294
2024-01-15 10:30:00,89408,89421,89230,89277,30263
2024-01-15 10:45:00,89276,89310,89260,89279,16875
2024-01-15 11:00:00,89278,89306,89164,89287,30399
2024-01-15 11:15:00,89287,89346,89210,89324,19198
2024-01-15 11:30:00,89324,89370,89271,89278,16429
2024-01-15 11:45:00,89279,89308,89219,89255,12179
2024-01-15 12:00:00,89251,89425,89168,89353,24097
2024-01-15 12:15:00,89345,89377,89195,89196,14723
2024-01-15 12:30:00,89195,89275,89100,89141,29003
2024-01-15 12:45:00,89140,89143,89000,89057,37533
2024-01-15 13:00:00,89054,89085,89020,89078,7170
2024-01-15 13:15:00,89079,89159,89023,89092,29562
2024-01-15 13:30:00,89092,89195,89090,89184,15223
2024-01-15 13:45:00,89183,89189,89073,89133,23290
2024-01-15 14:00:00,89134,89140,89049,89063,18955
2024-01-15 14:15:00,89062,89114,89016,89090,17347
2024-01-15 14:30:00,89090,89280,89084,89242,35458
2024-01-15 14:45:00,89243,89263,89180,89220,20223
2024-01-15 15:00:00,89221,89366,89193,89285,52523
2024-01-15 15:15:00,89283,89394,89216,89261,23685
2024-01-15 15:30:00,89265,89589,89260,89588,37312
2024-01-15 15:45:00,89586,89665,89530,89646,31400
2024-01-15 16:00:00,89648,89683,89471,89495,41856
2024-01-15 16:15:00,89495,89495,89334,89350,31530
2024-01-15 16:30:00,89350,89364,89165,89237,39654
2024-01-15 16:45:00,89236,89324,89184,89274,15718
2024-01-15 17:00:00,89272,89333,89157,89225,13334
2024-01-15 17:15:00,89224,89321,89213,89287,4939
2024-01-15 17:30:00,89289,89400,89266,89344,8087
2024-01-15 17:45:00,89349,89361,89220,89312,7615
2024-01-15 18:00:00,89312,89398,89222,89257,9241
2024-01-15 18:15:00,89264,89315,89230,89255,3047
2024-01-15 18:30:00,89255,89286,89182,89207,5279
2024-01-15 18:45:00,89207,89245,89200,89221,1513
2024-01-15 19:00:00,89260,89300,89136,89167,3893
2024-01-15 19:15:00,89167,89298,89164,89289,5981
2024-01-15 19:30:00,89290,89299,89239,89243,1735
2024-01-15 19:45:00,89243,89273,89243,89270,754
2024-01-15 20:00:00,89272,89355,89270,89292,4957
2024-01-15 20:15:00,89292,89354,89273,89297,3339
2024-01-15 20:30:00,89293,89305,89227,89251,1425
2024-01-15 20:45:00,89252,89281,89168,89226,3331
2024-01-15 21:00:00,89226,89229,89188,89209,687
2024-01-15 21:15:00,89210,89262,89210,89220,482
2024-01-15 21:30:00,89220,89251,89220,89246,616
2024-01-15 21:45:00,89240,89264,89197,89206,625
2024-01-15 22:00:00,89205,89250,89196,89244,759
2024-01-15 22:15:00,89241,89245,89208,89215,589
2024-01-15 22:30:00,89215,89223,89206,89220,517
2024-01-15 22:45:00,89220,89223,89202,89203,358
2024-01-15 23:00:00,89208,89222,89181,89210,547
2024-01-15 23:15:00,89208,89211,89176,89200,881
2024-01-15 23:30:00,89200,89204,89158,89166,1085
2024-01-15 23:45:00,89167,89171,89161,89171,552
2024-01-16 08:45:00,89218,89218,89183,89218,202
2024-01-16 09:00:00,89218,89383,89146,89360,12462
2024-01-16 09:15:00,89359,89369,89269,89326,4763
2024-01-16 09:30:00,89321,89342,89238,89272,5400
2024-01-16 09:45:00,89273,89336,89220,89329,6185
2024-01-16 10:00:00,89319,89340,88945,89129,53631
2024-01-16 10:15:00,89131,89246,89068,89221,20539
2024-01-16 10:30:00,89227,89337,89200,89234,24679
2024-01-16 10:45:00,89236,89265,89204,89220,8564
2024-01-16 11:00:00,89218,89244,89031,89068,24853
2024-01-16 11:15:00,89073,89284,89031,89139,22032
2024-01-16 11:30:00,89143,89265,89110,89243,11654
2024-01-16 11:45:00,89248,89447,89229,89435,26198
2024-01-16 12:00:00,89438,89580,89374,89565,47189
2024-01-16 12:15:00,89566,89650,89380,89394,52852
2024-01-16 12:30:00,89394,89404,89264,89394,16022
2024-01-16 12:45:00,89394,89394,89208,89245,15741
2024-01-16 13:00:00,89245,89310,89180,89261,18062
2024-01-16 13:15:00,89261,89300,89211,89246,12175
2024-01-16 13:30:00,89248,89341,89235,89309,14096
2024-01-16 13:45:00,89308,89404,89272,89368,16787
2024-01-16 14:00:00,89379,89488,89377,89467,13340
2024-01-16 14:15:00,89468,89471,89356,89410,11417
2024-01-16 14:30:00,89413,89450,89365,89380,9666
2024-01-16 14:45:00,89380,89487,89371,89467,9060
2024-01-16 15:00:00,89466,89481,89375,89440,11233
2024-01-16 15:15:00,89442,89553,89391,89458,20748
2024-01-16 15:30:00,89455,89492,89379,89466,14244
2024-01-16 15:45:00,89466,89486,89362,89378,7682
2024-01-16 16:00:00,89377,89442,89322,89432,10687
2024-01-16 16:15:00,89432,89449,89342,89365,7698
2024-01-16 16:30:00,89361,89368,89249,89283,9551
2024-01-16 16:45:00,89283,89421,89281,89413,8833
2024-01-16 17:00:00,89416,90107,89365,89524,161719
2024-01-16 17:15:00,89525,89656,89417,89481,36093
2024-01-16 17:30:00,89475,89484,89253,89356,31498
2024-01-16 17:45:00,89353,89424,89229,89284,24872
2024-01-16 18:00:00,89277,89400,89181,89345,24106
2024-01-16 18:15:00,89339,89416,89244,89356,12600
2024-01-16 18:30:00,89355,89361,89192,89211,10600
2024-01-16 18:45:00,89214,89236,89143,89224,7339
2024-01-16 19:00:00,89240,89316,89220,89315,2141
2024-01-16 19:15:00,89313,89318,89229,89294,2495
2024-01-16 19:30:00,89292,89386,89283,89359,4693
2024-01-16 19:45:00,89362,89410,89341,89370,3866
2024-01-16 20:00:00,89370,89420,89340,89355,2745
2024-01-16 20:15:00,89353,89377,89330,89343,2876
2024-01-16 20:30:00,89342,89400,89342,89395,1249
2024-01-16 20:45:00,89397,89400,89361,89388,990
2024-01-16 21:00:00,89387,89390,89351,89364,790
2024-01-16 21:15:00,89364,89380,89331,89335,1246
2024-01-16 21:30:00,89336,89398,89335,89398,602
2024-01-16 21:45:00,89397,89478,89396,89431,4288
2024-01-16 22:00:00,89432,89460,89410,89424,1947
2024-01-16 22:15:00,89423,89441,89372,89417,1537
2024-01-16 22:30:00,89417,89465,89417,89451,898
2024-01-16 22:45:00,89451,89464,89341,89371,2387
2024-01-16 23:00:00,89370,89411,89352,89394,1334
2024-01-16 23:15:00,89390,89434,89388,89406,795
2024-01-16 23:30:00,89406,89453,89404,89415,988
2024-01-16 23:45:00,89416,89465,89415,89415,872
2024-01-17 08:45:00,89608,89608,89447,89507,679
2024-01-17 09:00:00,89509,89594,89418,89526,10866
2024-01-17 09:15:00,89526,89645,89508,89579,10020
2024-01-17 09:30:00,89578,89586,89501,89542,5458
2024-01-17 09:45:00,89542,89549,89394,89420,9898
2024-01-17 10:00:00,89419,89797,89381,89639,48736
2024-01-17 10:15:00,89638,89716,89553,89670,37579
2024-01-17 10:30:00,89668,89832,89660,89753,43090
2024-01-17 10:45:00,89753,89989,89717,89842,38355
2024-01-17 11:00:00,89847,90269,89833,90045,94954
2024-01-17 11:15:00,90046,90130,89921,89980,38842
2024-01-17 11:30:00,89980,89986,89843,89863,25822
2024-01-17 11:45:00,89862,89870,89708,89712,20461
2024-01-17 12:00:00,89711,89755,89508,89571,50498
2024-01-17 12:15:00,89571,89707,89477,89636,44102
2024-01-17 12:30:00,89637,89805,89558,89750,19300
2024-01-17 12:45:00,89752,89810,89689,89775,15026
2024-01-17 13:00:00,89776,89921,89765,89839,18313
2024-01-17 13:15:00,89840,89920,89750,89810,15178
2024-01-17 13:30:00,89809,89875,89762,89856,12584
2024-01-17 13:45:00,89857,89954,89856,89936,10271
2024-01-17 14:00:00,89936,90090,89936,90080,16245
2024-01-17 14:15:00,90082,90121,89897,89908,19880
2024-01-17 14:30:00,89911,89939,89839,89933,12522
2024-01-17 14:45:00,89935,90088,89918,90033,18313
2024-01-17 15:00:00,90033,90049,89901,89924,12170
2024-01-17 15:15:00,89920,89996,89913,89949,7482
2024-01-17 15:30:00,89947,89985,89880,89912,11084
2024-01-17 15:45:00,89912,89979,89853,89942,9970
2024-01-17 16:00:00,89945,90050,89938,89986,10521
2024-01-17 16:15:00,89989,90173,89980,90165,19038
2024-01-17 16:30:00,90170,90240,90013,90078,23087
2024-01-17 16:45:00,90076,90113,90000,90033,8465
2024-01-17 17:00:00,90033,90221,89999,90123,15652
2024-01-17 17:15:00,90122,90220,90116,90202,12981
2024-01-17 17:30:00,90202,90285,90190,90253,18205
2024-01-17 17:45:00,90252,90362,90235,90339,19128
2024-01-17 18:00:00,90339,90542,90302,90423,43382
2024-01-17 18:15:00,90422,90470,90374,90401,12756
2024-01-17 18:30:00,90401,90419,90333,90364,13607
2024-01-17 18:45:00,90364,90400,90362,90391,4586
2024-01-17 19:00:00,90400,90494,90350,90426,4131
2024-01-17 19:15:00,90423,90430,90385,90412,2107
2024-01-17 19:30:00,90413,90460,90402,90412,2769
2024-01-17 19:45:00,90411,90430,90371,90376,1576
2024-01-17 20:00:00,90375,90414,90364,90395,1659
2024-01-17 20:15:00,90400,90413,90387,90404,598
2024-01-17 20:30:00,90402,90417,90387,90389,1009
2024-01-17 20:45:00,90388,90408,90370,90383,1283
2024-01-17 21:00:00,90383,90413,90382,90403,828
2024-01-17 21:15:00,90405,90411,90400,90407,490
2024-01-17 21:30:00,90408,90411,90370,90370,1397
2024-01-17 21:45:00,90372,90373,90270,90329,5173
2024-01-17 22:00:00,90323,90345,90264,90316,2260
2024-01-17 22:15:00,90322,90323,90257,90273,1114
2024-01-17 22:30:00,90273,90291,90180,90200,4594
2024-01-17 22:45:00,90201,90269,90193,90242,2739
2024-01-17 23:00:00,90245,90276,90228,90228,1248
2024-01-17 23:15:00,90236,90274,90219,90271,1086
2024-01-17 23:30:00,90270,90289,90251,90255,1076
2024-01-17 23:45:00,90256,90268,90248,90255,596
2024-01-18 08:45:00,90505,90505,90500,90500,1245
2024-01-18 09:00:00,90507,90579,90300,90305,33294
2024-01-18 09:15:00,90303,90468,90294,90463,11721
2024-01-18 09:30:00,90462,90463,90323,90437,6171
2024-01-18 09:45:00,90436,90451,90380,90388,6187
2024-01-18 10:00:00,90387,90500,90308,90357,25256
2024-01-18 10:15:00,90357,90357,90016,90024,39142
2024-01-18 10:30:00,90024,90131,89955,90069,26398
2024-01-18 10:45:00,90071,90161,89923,90120,26054
2024-01-18 11:00:00,90121,90196,90011,90175,16870
2024-01-18 11:15:00,90175,90520,90138,90217,38061
2024-01-18 11:30:00,90216,90249,90022,90174,19320
2024-01-18 11:45:00,90173,90195,90068,90112,11525
2024-01-18 12:00:00,90116,90284,90101,90241,16551
2024-01-18 12:15:00,90239,90281,90209,90255,11907
2024-01-18 12:30:00,90251,90254,90060,90092,17179
2024-01-18 12:45:00,90094,90180,90082,90159,9132
2024-01-18 13:00:00,90155,90196,90120,90124,7758
2024-01-18 13:15:00,90124,90172,90113,90154,4251
2024-01-18 13:30:00,90154,90231,90145,90203,9647
2024-01-18 13:45:00,90197,90234,90171,90192,6221
2024-01-18 14:00:00,90197,90250,90149,90239,9435
2024-01-18 14:15:00,90236,90277,90157,90263,11968
2024-01-18 14:30:00,90263,90269,90102,90155,11825
2024-01-18 14:45:00,90155,90193,90135,90176,10544
2024-01-18 15:00:00,90173,90178,90128,90166,6438
2024-01-18 15:15:00,90168,90196,90151,90161,6375
2024-01-18 15:30:00,90162,90211,90082,90182,11515
2024-01-18 15:45:00,90179,90210,90145,90202,4660
2024-01-18 16:00:00,90198,90239,90103,90166,11051
2024-01-18 16:15:00,90163,90163,89951,90083,33250
2024-01-18 16:30:00,90083,90338,90081,90323,23295
2024-01-18 16:45:00,90322,90471,90279,90442,37589
2024-01-18 17:00:00,90442,90655,90407,90645,84898
2024-01-18 17:15:00,90641,90720,90526,90596,36936
2024-01-18 17:30:00,90589,90599,90463,90514,14310
2024-01-18 17:45:00,90514,90609,90481,90516,15861
2024-01-18 18:00:00,90517,90538,90415,90476,15867
2024-01-18 18:15:00,90476,90598,90360,90552,17639
2024-01-18 18:30:00,90551,90561,90490,90504,12485
2024-01-18 18:45:00,90503,90547,90484,90490,4684
2024-01-18 19:00:00,90480,90574,90432,90547,6016
2024-01-18 19:15:00,90547,90585,90547,90560,5781
2024-01-18 19:30:00,90560,90565,90501,90534,7423
2024-01-18 19:45:00,90536,90558,90518,90524,1596
2024-01-18 20:00:00,90523,90589,90491,90570,2974
2024-01-18 20:15:00,90571,90580,90542,90561,1286
2024-01-18 20:30:00,90562,90595,90539,90551,1215
2024-01-18 20:45:00,90552,90570,90530,90559,646
2024-01-18 21:00:00,90559,90559,90528,90542,770
2024-01-18 21:15:00,90543,90570,90512,90558,1565
2024-01-18 21:30:00,90558,90570,90519,90523,830
2024-01-18 21:45:00,90523,90535,90513,90535,646
2024-01-18 22:00:00,90532,90539,90472,90480,2072
2024-01-18 22:15:00,90480,90524,90472,90501,748
2024-01-18 22:30:00,90501,90558,90475,90525,1521
2024-01-18 22:45:00,90525,90545,90508,90532,795
2024-01-18 23:00:00,90533,90538,90510,90531,997
2024-01-18 23:15:00,90534,90537,90530,90530,1551
2024-01-18 23:30:00,90530,90555,90502,90507,3176
2024-01-18 23:45:00,90507,90530,90464,90489,1124
2024-01-19 08:45:00,90487,90487,90487,90487,2
2024-01-19 09:00:00,90480,90481,90309,90380,14784
2024-01-19 09:15:00,90379,90411,90336,90354,6191
2024-01-19 09:30:00,90352,90468,90323,90460,5300
2024-01-19 09:45:00,90459,90465,90354,90405,10643
2024-01-19 10:00:00,90404,90415,90210,90283,34543
2024-01-19 10:15:00,90280,90281,90134,90209,49087
2024-01-19 10:30:00,90211,90288,90074,90132,31277
2024-01-19 10:45:00,90130,90190,90080,90129,18660
2024-01-19 11:00:00,90132,90193,90087,90171,11810
2024-01-19 11:15:00,90171,90255,90169,90229,11943
2024-01-19 11:30:00,90227,90244,90146,90198,11055
2024-01-19 11:45:00,90198,90200,90138,90154,7936
2024-01-19 12:00:00,90154,90160,89960,89998,34072
2024-01-19 12:15:00,90002,90004,89872,89928,36548
2024-01-19 12:30:00,89926,89957,89786,89951,51408
2024-01-19 12:45:00,89951,89962,89838,89854,14686
2024-01-19 13:00:00,89855,89855,89673,89695,35356
2024-01-19 13:15:00,89694,89723,89555,89718,36962
2024-01-19 13:30:00,89718,89846,89670,89840,16838
2024-01-19 13:45:00,89840,89883,89784,89878,11419
2024-01-19 14:00:00,89877,89900,89789,89805,13754
2024-01-19 14:15:00,89800,89858,89746,89764,12060
2024-01-19 14:30:00,89763,89812,89708,89776,7428
2024-01-19 14:45:00,89779,89790,89628,89650,11367
2024-01-19 15:00:00,89650,89650,89507,89624,30734
2024-01-19 15:15:00,89622,89684,89600,89662,10288
2024-01-19 15:30:00,89661,89730,89620,89685,11974
2024-01-19 15:45:00,89686,89781,89656,89763,11400
2024-01-19 16:00:00,89763,89895,89738,89800,27706
2024-01-19 16:15:00,89800,89834,89655,89655,18685
2024-01-19 16:30:00,89655,89729,89615,89696,14970
2024-01-19 16:45:00,89695,89840,89654,89802,11345
2024-01-19 17:00:00,89803,89849,89640,89693,14948
2024-01-19 17:15:00,89694,89781,89662,89776,6514
2024-01-19 17:30:00,89775,89799,89716,89762,3505
2024-01-19 17:45:00,89764,89822,89686,89692,12517
2024-01-19 18:00:00,89686,89737,89600,89699,12749
2024-01-19 18:15:00,89699,89729,89625,89722,5351
2024-01-19 18:30:00,89722,89746,89650,89650,5694
2024-01-19 18:45:00,89651,89700,89650,89685,2349
2024-01-19 19:00:00,89685,89740,89602,89657,3582
2024-01-19 19:15:00,89657,89703,89638,89664,2245
2024-01-19 19:30:00,89664,89675,89660,89660,597
2024-01-19 19:45:00,89660,89690,89660,89685,1326
2024-01-19 20:00:00,89683,89704,89670,89694,1265
2024-01-19 20:15:00,89694,89694,89670,89674,2066
2024-01-19 20:30:00,89674,89682,89670,89671,510
2024-01-19 20:45:00,89671,89690,89670,89670,1164
2024-01-19 21:00:00,89670,89675,89670,89671,663
2024-01-19 21:15:00,89670,89677,89670,89673,272
2024-01-19 21:30:00,89671,89678,89670,89670,1227
2024-01-19 21:45:00,89671,89671,89637,89650,609
2024-01-19 22:00:00,89652,89669,89626,89633,1154
2024-01-19 22:15:00,89633,89655,89633,89655,1008
2024-01-19 22:30:00,89655,89669,89648,89650,525
2024-01-19 22:45:00,89650,89650,89634,89635,444
2024-01-19 23:00:00,89635,89655,89623,89650,1579
2024-01-19 23:15:00,89647,89660,89626,89645,436
2024-01-19 23:30:00,89645,89664,89628,89642,1047
2024-01-19 23:45:00,89644,89672,89623,89668,1794
2024-01-22 08:45:00,89721,89721,89721,89721,354
2024-01-22 09:00:00,89723,89830,89651,89743,17182
2024-01-22 09:15:00,89744,89747,89641,89666,3880
2024-01-22 09:30:00,89665,89733,89628,89729,5092
2024-01-22 09:45:00,89728,89728,89572,89579,11582
2024-01-22 10:00:00,89579,89690,89427,89446,33603
2024-01-22 10:15:00,89450,89467,89351,89462,44530
2024-01-22 10:30:00,89462,89466,89376,89380,18405
2024-01-22 10:45:00,89385,89418,89305,89305,20094
2024-01-22 11:00:00,89307,89326,89200,89210,26676
2024-01-22 11:15:00,89210,89246,89171,89191,17676
2024-01-22 11:30:00,89191,89289,89180,89280,19237
2024-01-22 11:45:00,89280,89325,89264,89324,7378
2024-01-22 12:00:00,89324,89410,89290,89396,15380
2024-01-22 12:15:00,89396,89442,89370,89385,14924
2024-01-22 12:30:00,89385,89438,89351,89400,12262
2024-01-22 12:45:00,89400,89429,89333,89342,9551
2024-01-22 13:00:00,89342,89345,89234,89329,16786
2024-01-22 13:15:00,89332,89345,89201,89237,11970
2024-01-22 13:30:00,89236,89270,89201,89218,9017
2024-01-22 13:45:00,89219,89230,89090,89098,25297
2024-01-22 14:00:00,89090,89102,89042,89089,16237
2024-01-22 14:15:00,89089,89289,89062,89278,31610
2024-01-22 14:30:00,89283,89311,89213,89231,10400
2024-01-22 14:45:00,89228,89468,89211,89435,19602
2024-01-22 15:00:00,89434,89490,89351,89397,21933
2024-01-22 15:15:00,89395,89409,89320,89346,8580
2024-01-22 15:30:00,89346,89400,89262,89323,9851
2024-01-22 15:45:00,89322,89357,89240,89287,13237
2024-01-22 16:00:00,89288,89316,89243,89285,14854
2024-01-22 16:15:00,89285,89285,89207,89265,12079
2024-01-22 16:30:00,89265,89318,89255,89258,5916
2024-01-22 16:45:00,89264,89296,89219,89242,7441
2024-01-22 17:00:00,89241,89324,89235,89296,16674
2024-01-22 17:15:00,89295,89389,89281,89384,7947
2024-01-22 17:30:00,89384,89400,89310,89332,14809
2024-01-22 17:45:00,89331,89395,89310,89360,17310
2024-01-22 18:00:00,89360,89400,89338,89400,12202
2024-01-22 18:15:00,89400,89400,89353,89393,8307
2024-01-22 18:30:00,89392,89399,89309,89395,9519
2024-01-22 18:45:00,89391,89423,89382,89387,7406
2024-01-22 19:00:00,89375,89499,89353,89439,5179
2024-01-22 19:15:00,89438,89461,89405,89409,1927
2024-01-22 19:30:00,89409,89418,89355,89364,1444
2024-01-22 19:45:00,89364,89373,89350,89350,715
2024-01-22 20:00:00,89350,89365,89310,89316,2129
2024-01-22 20:15:00,89320,89340,89304,89314,996
2024-01-22 20:30:00,89313,89328,89306,89325,707
2024-01-22 20:45:00,89322,89340,89305,89305,1540
2024-01-22 21:00:00,89305,89340,89301,89337,735
2024-01-22 21:15:00,89340,89356,89318,89329,1115
2024-01-22 21:30:00,89329,89340,89303,89332,764
2024-01-22 21:45:00,89332,89339,89310,89325,504
2024-01-22 22:00:00,89322,89340,89320,89339,261
2024-01-22 22:15:00,89339,89340,89332,89340,891
2024-01-22 22:30:00,89340,89632,89339,89586,14209
2024-01-22 22:45:00,89588,89676,89534,89539,9652
2024-01-22 23:00:00,89540,89600,89514,89523,2955
2024-01-22 23:15:00,89528,89537,89491,89492,1378
2024-01-22 23:30:00,89495,89500,89469,89472,1837
2024-01-22 23:45:00,89475,89523,89472,89501,1514
2024-01-23 08:45:00,89450,89450,89450,89450,292
2024-01-23 09:00:00,89444,89444,89282,89320,13914
2024-01-23 09:15:00,89317,89404,89254,89373,6785
2024-01-23 09:30:00,89372,89466,89313,89403,8503
2024-01-23 09:45:00,89403,89406,89166,89218,15434
2024-01-23 10:00:00,89218,89340,89070,89173,44132
2024-01-23 10:15:00,89173,89194,88988,89126,32145
2024-01-23 10:30:00,89124,89265,89036,89220,30413
2024-01-23 10:45:00,89219,89316,89191,89278,22380
2024-01-23 11:00:00,89278,89336,89238,89270,17925
2024-01-23 11:15:00,89270,89300,89239,89271,14088
2024-01-23 11:30:00,89271,89330,89254,89293,13570
2024-01-23 11:45:00,89293,89390,89280,89358,18928
2024-01-23 12:00:00,89352,89380,89287,89311,13542
2024-01-23 12:15:00,89312,89332,89270,89322,11691
2024-01-23 12:30:00,89326,89378,89290,89346,10243
2024-01-23 12:45:00,89346,89472,89332,89451,24059
2024-01-23 13:00:00,89451,89514,89439,89500,23442
2024-01-23 13:15:00,89499,89575,89443,89470,25139
2024-01-23 13:30:00,89470,89495,89419,89487,8414
2024-01-23 13:45:00,89483,89613,89476,89570,15282
2024-01-23 14:00:00,89585,89670,89575,89603,14443
2024-01-23 14:15:00,89605,89774,89584,89751,31925
2024-01-23 14:30:00,89751,89989,89744,89876,51931
2024-01-23 14:45:00,89876,89914,89772,89825,33564
2024-01-23 15:00:00,89825,89914,89821,89865,20356
2024-01-23 15:15:00,89864,89913,89851,89880,9416
2024-01-23 15:30:00,89880,89929,89800,89823,17045
2024-01-23 15:45:00,89824,89854,89771,89771,6989
2024-01-23 16:00:00,89772,89850,89770,89786,14476
2024-01-23 16:15:00,89788,89849,89785,89791,9284
2024-01-23 16:30:00,89791,89804,89720,89724,9542
2024-01-23 16:45:00,89724,89848,89700,89757,9053
2024-01-23 17:00:00,89755,89887,89748,89758,9813
2024-01-23 17:15:00,89759,89841,89755,89771,6330
2024-01-23 17:30:00,89773,89870,89689,89836,15012
2024-01-23 17:45:00,89836,89937,89806,89917,8424
2024-01-23 18:00:00,89908,90144,89906,90100,74311
2024-01-23 18:15:00,90099,90150,90030,90133,16431
2024-01-23 18:30:00,90136,90143,90053,90092,8957
2024-01-23 18:45:00,90092,90092,90058,90075,1817
2024-01-23 19:00:00,90075,90186,90075,90133,6021
2024-01-23 19:15:00,90133,90150,90083,90090,2416
2024-01-23 19:30:00,90088,90145,90088,90109,2324
2024-01-23 19:45:00,90110,90120,90107,90108,677
2024-01-23 20:00:00,90107,90120,90100,90100,701
2024-01-23 20:15:00,90100,90125,90100,90124,658
2024-01-23 20:30:00,90124,90130,90100,90102,741
2024-01-23 20:45:00,90107,90112,90100,90103,557
2024-01-23 21:00:00,90103,90120,90101,90110,490
