datetime,open,high,low,close,volume
2023-12-20 09:15:00,92968,93053,92902,93053,56
2023-12-20 09:30:00,93036,93036,92902,92948,13
2023-12-20 09:45:00,92902,93021,92902,93021,59
2023-12-20 10:00:00,93000,93021,92900,92900,74
2023-12-20 10:15:00,92894,93021,92851,93021,54
2023-12-20 10:30:00,93021,93049,92950,92999,234
2023-12-20 10:45:00,93042,93127,93031,93072,236
2023-12-20 11:00:00,93101,93266,93101,93252,47
2023-12-20 11:15:00,93225,93481,93225,93391,51
2023-12-20 11:30:00,93391,93458,93381,93422,39
2023-12-20 11:45:00,93418,93460,93396,93431,20
2023-12-20 12:00:00,93460,93499,93400,93400,36
2023-12-20 12:15:00,93412,93438,93380,93434,11
2023-12-20 12:30:00,93450,93481,93398,93400,72
2023-12-20 12:45:00,93400,93444,93400,93440,93
2023-12-20 13:00:00,93440,93440,93362,93362,53
2023-12-20 13:15:00,93341,93366,93331,93346,23
2023-12-20 13:30:00,93345,93381,93340,93340,24
2023-12-20 13:45:00,93338,93338,93330,93330,17
2023-12-20 14:00:00,93338,93398,93316,93360,26
2023-12-20 14:15:00,93358,93358,93276,93276,23
2023-12-20 14:30:00,93269,93294,93253,93294,83
2023-12-20 14:45:00,93279,93347,93278,93322,23
2023-12-20 15:00:00,93288,93450,93288,93450,67
2023-12-20 15:15:00,93455,93455,93381,93385,42
2023-12-20 15:30:00,93387,93400,93259,93307,50
2023-12-20 15:45:00,93366,93366,93202,93209,28
2023-12-20 16:00:00,93216,93232,93100,93190,107
2023-12-20 16:15:00,93196,93220,93170,93176,54
2023-12-20 16:30:00,93147,93173,93147,93170,643
2023-12-20 16:45:00,93160,93160,93050,93060,191
2023-12-20 17:00:00,93061,93077,93050,93060,394
2023-12-20 17:15:00,93060,93060,92997,93000,619
2023-12-20 17:30:00,92997,93005,92818,92900,505
2023-12-20 17:45:00,92900,92900,92800,92800,225
2023-12-20 18:00:00,92841,92852,92738,92755,219
2023-12-20 18:15:00,92755,92800,92755,92787,36
2023-12-20 18:30:00,92789,92852,92789,92850,562
2023-12-20 18:45:00,92850,92873,92847,92847,332
2023-12-20 19:00:00,92925,93031,92924,92979,186
2023-12-20 19:15:00,93008,93026,93002,93010,95
2023-12-20 19:30:00,92907,93012,92907,93010,61
2023-12-20 19:45:00,93010,93031,93000,93000,43
2023-12-20 20:00:00,93000,93014,92999,93012,512
2023-12-20 20:15:00,93020,93034,93019,93034,185
2023-12-20 20:30:00,93030,93060,93020,93020,44
2023-12-20 20:45:00,93060,93070,93054,93069,214
2023-12-20 21:00:00,93047,93098,93047,93098,13
2023-12-20 21:15:00,93041,93094,93041,93094,3
2023-12-20 21:30:00,93086,93095,93083,93095,3
2023-12-20 21:45:00,93095,93100,93095,93098,18
2023-12-20 22:15:00,93040,93082,93040,93082,5
2023-12-20 22:30:00,93100,93110,93040,93040,17
2023-12-20 22:45:00,93051,93052,92999,93052,11
2023-12-20 23:00:00,93095,93095,93090,93090,2
2023-12-20 23:30:00,93130,93130,93130,93130,1
2023-12-20 23:45:00,93150,93150,93150,93150,2
2023-12-21 08:45:00,93048,93048,93048,93048,11
2023-12-21 09:00:00,93048,93115,92847,92970,58
2023-12-21 09:15:00,92969,92970,92671,92720,320
2023-12-21 09:30:00,92770,92794,92670,92670,266
2023-12-21 09:45:00,92669,92700,92632,92666,197
2023-12-21 10:00:00,92655,92667,92370,92385,960
2023-12-21 10:15:00,92394,92460,92384,92450,319
2023-12-21 10:30:00,92450,92500,92430,92460,1743
2023-12-21 10:45:00,92458,92494,92450,92480,1013
2023-12-21 11:00:00,92477,92588,92455,92550,1111
2023-12-21 11:15:00,92549,92589,92470,92473,232
2023-12-21 11:30:00,92460,92460,92400,92400,177
2023-12-21 11:45:00,92410,92585,92400,92585,822
2023-12-21 12:00:00,92551,92986,92551,92911,1537
2023-12-21 12:15:00,92911,93494,92911,93450,3324
2023-12-21 12:30:00,93450,93802,93300,93300,1233
2023-12-21 12:45:00,93298,93302,93289,93299,812
2023-12-21 13:00:00,93299,93314,93290,93303,1543
2023-12-21 13:15:00,93297,93404,93247,93336,805
2023-12-21 13:30:00,93305,93371,93275,93348,2974
2023-12-21 13:45:00,93325,93402,93236,93367,1774
