datetime,open,high,low,close,volume
2023-12-26 14:45:00,100999,101129,100982,101070,1161
2023-12-26 15:00:00,101071,101146,101060,101114,3968
2023-12-26 15:15:00,101114,101359,101065,101351,4582
2023-12-26 15:30:00,101346,101377,101120,101167,3341
2023-12-26 15:45:00,101170,101250,101150,101242,3859
2023-12-26 16:00:00,101245,101300,101205,101278,1618
2023-12-26 16:15:00,101277,101280,101108,101153,1156
2023-12-26 16:30:00,101152,101280,101124,101219,1500
2023-12-26 16:45:00,101224,101255,101137,101248,1012
2023-12-26 17:00:00,101249,101254,101167,101200,710
2023-12-26 17:15:00,101198,101218,101105,101199,1521
2023-12-26 17:30:00,101201,101255,101137,101190,872
2023-12-26 17:45:00,101190,101370,101190,101304,1364
2023-12-26 18:00:00,101310,101351,101269,101279,1060
2023-12-26 18:15:00,101271,101271,101105,101157,1648
2023-12-26 18:30:00,101157,101225,101000,101221,2240
2023-12-26 18:45:00,101226,101235,101100,101228,332
2023-12-26 19:00:00,101166,101166,100861,100996,1049
2023-12-26 19:15:00,100993,101099,100920,101066,293
2023-12-26 19:30:00,101071,101079,101019,101037,128
2023-12-26 19:45:00,101039,101077,101033,101060,86
2023-12-26 20:00:00,101058,101086,101017,101075,116
2023-12-26 20:15:00,101073,101180,101067,101168,245
2023-12-26 20:30:00,101126,101144,101082,101105,153
2023-12-26 20:45:00,101105,101106,101084,101090,57
2023-12-26 21:00:00,101098,101125,101092,101099,209
2023-12-26 21:15:00,101080,101107,101075,101097,29
2023-12-26 21:30:00,101108,101115,101080,101082,132
2023-12-26 21:45:00,101100,101103,101082,101083,17
2023-12-26 22:00:00,101095,101177,101095,101118,75
2023-12-26 22:15:00,101167,101223,101167,101171,99
2023-12-26 22:30:00,101170,101200,101153,101190,151
2023-12-26 22:45:00,101168,101250,101163,101250,101
2023-12-26 23:00:00,101230,101266,101188,101189,33
2023-12-26 23:15:00,101163,101189,101159,101188,24
2023-12-26 23:30:00,101189,101189,101159,101165,157
2023-12-26 23:45:00,101180,101189,101164,101189,61
2023-12-27 08:45:00,101230,101230,101230,101230,67
2023-12-27 09:00:00,101250,101400,101223,101369,1353
2023-12-27 09:15:00,101369,101457,101369,101450,392
2023-12-27 09:30:00,101444,101459,101367,101381,219
2023-12-27 09:45:00,101360,101381,101308,101312,382
2023-12-27 10:00:00,101321,101381,101223,101328,2618
2023-12-27 10:15:00,101318,101363,101174,101293,2356
2023-12-27 10:30:00,101293,101297,101130,101166,2499
2023-12-27 10:45:00,101166,101299,101145,101245,3399
2023-12-27 11:00:00,101241,101422,101188,101327,9247
2023-12-27 11:15:00,101339,101575,101331,101555,5071
2023-12-27 11:30:00,101554,101689,101530,101672,5461
2023-12-27 11:45:00,101671,101777,101580,101762,5325
2023-12-27 12:00:00,101763,101926,101763,101909,5252
2023-12-27 12:15:00,101914,101977,101900,101928,4044
2023-12-27 12:30:00,101924,102010,101912,101996,4438
2023-12-27 12:45:00,101998,102002,101891,101960,9534
2023-12-27 13:00:00,101960,102016,101916,102003,7117
2023-12-27 13:15:00,101994,102058,101984,102054,3501
2023-12-27 13:30:00,102041,102092,101976,102004,3544
2023-12-27 13:45:00,101996,102086,101982,102020,3606
2023-12-27 14:00:00,102022,102085,101975,101976,2011
2023-12-27 14:15:00,101976,102048,101976,102003,507
2023-12-27 14:30:00,102008,102015,101917,101939,855
2023-12-27 14:45:00,101937,101969,101776,101882,3424
2023-12-27 15:00:00,101874,101969,101837,101953,649
2023-12-27 15:15:00,101954,102002,101872,101909,2544
2023-12-27 15:30:00,101903,101906,101744,101808,2779
2023-12-27 15:45:00,101810,102002,101810,102002,1274
2023-12-27 16:00:00,102000,102045,101951,101991,1395
2023-12-27 16:15:00,101992,102002,101820,101886,1439
2023-12-27 16:30:00,101890,101930,101780,101856,1589
2023-12-27 16:45:00,101864,101969,101862,101900,2089
2023-12-27 17:00:00,101900,101916,101654,101853,5307
2023-12-27 17:15:00,101857,102082,101855,102047,2121
2023-12-27 17:30:00,102051,102065,101930,101975,1721
2023-12-27 17:45:00,102000,102187,101997,102152,2751
2023-12-27 18:00:00,102152,102190,102066,102114,2184
2023-12-27 18:15:00,102100,102120,102006,102017,1156
2023-12-27 18:30:00,102005,102058,101933,101958,1828
2023-12-27 18:45:00,101980,102079,101930,101930,508
2023-12-27 19:00:00,102000,102128,101853,101917,554
2023-12-27 19:15:00,101910,102040,101880,101982,1378
2023-12-27 19:30:00,101957,101977,101914,101942,1208
2023-12-27 19:45:00,101936,101969,101863,101886,620
2023-12-27 20:00:00,101892,101935,101839,101880,588
2023-12-27 20:15:00,101896,101910,101865,101890,104
2023-12-27 20:30:00,101893,101910,101893,101910,208
2023-12-27 20:45:00,101910,101970,101897,101961,526
2023-12-27 21:00:00,101959,101974,101904,101940,73
2023-12-27 21:15:00,101937,101977,101904,101945,418
2023-12-27 21:30:00,101947,101947,101905,101947,54
2023-12-27 21:45:00,101957,101990,101945,101990,111
2023-12-27 22:00:00,101977,101977,101926,101926,195
2023-12-27 22:15:00,101940,101949,101867,101893,228
2023-12-27 22:30:00,101923,101982,101920,101920,144
2023-12-27 22:45:00,101908,101908,101864,101866,98
2023-12-27 23:00:00,101872,101935,101872,101915,50
2023-12-27 23:15:00,101901,101914,101901,101912,17
2023-12-27 23:30:00,101917,101963,101902,101904,176
2023-12-27 23:45:00,101916,101973,101894,101894,81
2023-12-28 09:00:00,101861,101861,101718,101796,1287
2023-12-28 09:15:00,101787,101848,101780,101840,490
2023-12-28 09:30:00,101841,101896,101809,101809,404
2023-12-28 09:45:00,101827,101827,101779,101795,860
2023-12-28 10:00:00,101795,101795,101505,101523,5895
2023-12-28 10:15:00,101529,101633,101380,101381,4872
2023-12-28 10:30:00,101380,101485,101155,101169,5936
2023-12-28 10:45:00,101155,101243,101061,101216,11320
2023-12-28 11:00:00,101207,101207,100858,100940,10818
2023-12-28 11:15:00,100945,101024,100906,100976,5712
2023-12-28 11:30:00,100978,101013,100807,100861,7374
2023-12-28 11:45:00,100861,101066,100861,101062,3105
2023-12-28 12:00:00,101062,101088,100936,101088,2564
2023-12-28 12:15:00,101088,101214,101076,101118,2796
2023-12-28 12:30:00,101117,101417,101114,101402,3615
2023-12-28 12:45:00,101402,101408,101222,101247,1363
2023-12-28 13:00:00,101248,101271,101020,101055,2131
2023-12-28 13:15:00,101030,101162,101030,101137,1590
2023-12-28 13:30:00,101134,101221,101109,101201,2823
2023-12-28 13:45:00,101193,101239,101000,101214,5673
2023-12-28 14:00:00,101166,101166,101046,101117,1772
2023-12-28 14:15:00,101106,101180,100901,100915,2384
2023-12-28 14:30:00,100915,100979,100820,100887,3506
2023-12-28 14:45:00,100882,100988,100856,100943,1511
2023-12-28 15:00:00,100937,100939,100824,100858,2374
2023-12-28 15:15:00,100838,100943,100661,100823,4444
2023-12-28 15:30:00,100833,100966,100829,100917,1647
2023-12-28 15:45:00,100931,100975,100509,100519,2213
2023-12-28 16:00:00,100516,100545,100260,100392,4997
2023-12-28 16:15:00,100392,100454,100305,100404,2374
2023-12-28 16:30:00,100405,100619,100392,100487,1794
2023-12-28 16:45:00,100487,100622,100456,100486,7127
2023-12-28 17:00:00,100486,100715,100485,100688,4102
2023-12-28 17:15:00,100695,100854,100695,100783,1566
2023-12-28 17:30:00,100780,100985,100779,100790,2047
2023-12-28 17:45:00,100806,101111,100802,101072,857
2023-12-28 18:00:00,101082,101169,101082,101118,1046
2023-12-28 18:15:00,101116,101215,100985,101083,2410
2023-12-28 18:30:00,101073,101073,100898,101006,3803
2023-12-28 18:45:00,100998,101065,100905,101065,450
2023-12-28 19:00:00,100911,100925,100701,100795,1524
2023-12-28 19:15:00,100793,100817,100633,100662,794
2023-12-28 19:30:00,100662,100805,100662,100754,379
2023-12-28 19:45:00,100753,100784,100664,100707,269
2023-12-28 20:00:00,100711,100711,100514,100516,191
2023-12-28 20:15:00,100516,100620,100516,100584,284
2023-12-28 20:30:00,100585,100589,100516,100519,132
2023-12-28 20:45:00,100519,100574,100516,100532,174
2023-12-28 21:00:00,100529,100566,100451,100533,660
2023-12-28 21:15:00,100523,100541,100410,100420,208
2023-12-28 21:30:00,100452,100552,100380,100388,483
2023-12-28 21:45:00,100390,100465,100354,100462,176
2023-12-28 22:00:00,100458,100534,100458,100498,141
2023-12-28 22:15:00,100498,100522,100478,100478,478
2023-12-28 22:30:00,100478,100489,100424,100452,143
2023-12-28 22:45:00,100445,100486,100442,100484,103
2023-12-28 23:00:00,100480,100497,100420,100439,111
2023-12-28 23:15:00,100438,100482,100426,100467,37
2023-12-28 23:30:00,100481,100527,100481,100508,138
2023-12-28 23:45:00,100508,100568,100495,100564,105
2023-12-29 08:45:00,100664,100664,100664,100664,6
2023-12-29 09:00:00,100696,100905,100649,100760,2178
2023-12-29 09:15:00,100759,100813,100750,100755,317
2023-12-29 09:30:00,100759,100771,100687,100701,1010
2023-12-29 09:45:00,100714,100733,100593,100731,1840
2023-12-29 10:00:00,100712,100806,100536,100788,5033
2023-12-29 10:15:00,100788,100848,100417,100481,5536
2023-12-29 10:30:00,100474,100478,100145,100146,3223
2023-12-29 10:45:00,100153,100280,100033,100075,3520
2023-12-29 11:00:00,100071,100141,99958,99976,2649
2023-12-29 11:15:00,99976,100022,99892,99903,6993
2023-12-29 11:30:00,99903,100024,99818,100000,2005
2023-12-29 11:45:00,99994,100350,99994,100166,2677
2023-12-29 12:00:00,100171,100546,100098,100520,4218
2023-12-29 12:15:00,100525,100868,100458,100846,4751
2023-12-29 12:30:00,100859,100953,100476,100507,4743
2023-12-29 12:45:00,100503,100654,100379,100646,1660
2023-12-29 13:00:00,100651,100920,100556,100704,3840
2023-12-29 13:15:00,100707,100782,100528,100696,1868
2023-12-29 13:30:00,100697,100783,100585,100603,1337
